size,CSF,density,settling,particle_type,velocity_goral,velocity_yu,velocity_dietrich
2.4444537577155556e-05,0.3570121848205296,941.2638871145332,rising,fragment,-1.4261977137273946e-05,-1.4406383333069393e-05,-1.1163775985735571e-05
2.0393029406446163e-05,0.5763841232398473,957.527593011713,rising,fragment,-7.182379000200489e-06,-8.140458190028589e-06,-6.45784809639386e-06
0.0002794886756446,0.3371841932294465,1120.953006842896,settling,fragment,0.003412603610776391,0.0035063897644778915,0.0028562584864608104
2.875838882508581e-05,0.6200280891683476,933.3575103738488,rising,fragment,-2.238192694527763e-05,-2.604365944028942e-05,-2.3182743307180796e-05
0.0005133208463799,0.7042515498780441,1173.3340016897764,settling,fragment,0.014044720571142685,0.014150883438624784,0.012096101107098725
0.0012111374751888,0.3269709532052693,957.4685643024198,rising,fragment,-0.013339794447566881,-0.011912467623315815,-0.010132709565868847
3.119188752083662e-05,0.1875400324631925,1250.2890987575136,settling,fiber,0.0007507858360685761,8.591806703550214e-05,4.9789892529133954e-05
3.6334655649572274e-05,0.4739198233597821,1080.7641855030686,settling,fragment,4.323637754876837e-05,4.7296282867229276e-05,4.3496207296408295e-05
8.170142112333627e-05,0.6030921277028255,978.0653479209204,rising,fragment,-5.9189606667081654e-05,-6.930509622305875e-05,-6.781634231488603e-05
0.0023425764745328,0.5272617167416164,1174.987252898021,settling,fragment,0.05977975025471031,0.07372767072498307,0.05665424747158651
2.1024073410015328e-05,0.4429277070011309,1134.4698582787958,settling,fragment,2.414351505840528e-05,2.5792646553273478e-05,2.1837859552492884e-05
2.9037564112830544e-05,0.5492925835124524,1043.0923144013734,settling,fragment,1.4761893725592115e-05,1.6626207788088696e-05,1.4319511422329138e-05
5.097482855870569e-05,0.3019339009860683,907.847454023848,rising,fragment,-9.679275148410048e-05,-9.534767367063933e-05,-8.160682724164849e-05
8.584671599457123e-05,0.3650350037022561,995.0925224207184,rising,fragment,-1.4671595394899803e-05,-1.5014399879979958e-05,-1.2860952756004215e-05
3.132552671664731e-05,0.6146069539237559,1091.987852467112,settling,fragment,3.662437688208751e-05,4.266936494829274e-05,3.933505769821021e-05
0.000445414630636,0.5907018226677869,1035.81531350951,settling,fragment,0.002534916973840117,0.0029787941100709336,0.0025287126957410947
7.278598534451357e-05,0.585827909765148,1079.3327312318006,settling,fragment,0.00016917037003010758,0.00019813798023666737,0.00019668541311342773
0.0009935371312878,0.5907136074464775,897.72398318791,rising,fragment,-0.019943148644156212,-0.02070633445299696,-0.01825437057360026
8.99427966292693e-05,0.4152405019288993,933.4854828213854,rising,fragment,-0.00021593136944142292,-0.00023300519642313142,-0.00022417216845242903
7.446237863319663e-05,0.2564172202187454,1210.8778094534514,settling,fragment,0.0004668323268118558,0.00044903666789458267,0.00036732429349337466
0.0003770293335248,0.0542151313079154,1134.0198084400129,settling,fiber,0.008292819978010445,0.0039346577625774225,
0.0005077363884284,0.1869714993884311,1115.2364455224788,settling,fiber,0.010461387979279969,0.007278215252453358,0.0043481589560665215
0.0001327482318432,0.2157390487021117,1013.6624698231716,settling,fragment,9.688378962356479e-05,8.842982691546324e-05,6.368528031446408e-05
3.993868701215369e-05,0.4048716998030769,1004.4467246870324,settling,fragment,2.8845998229142415e-06,2.989381951330155e-06,2.1879858871164037e-06
4.554999185463286e-05,0.453225847773363,1466.0323799390867,settling,fragment,0.000388288554755044,0.00042789266468909915,0.00041727915897426935
0.0003420713873219,0.2224182708369209,1083.996336851235,settling,fragment,0.0034909739539389114,0.0032064501744435863,0.0021990634090259522
0.0001701317391754,0.518972502435032,1118.335774828777,settling,fragment,0.0013225985837327743,0.0015402135060310572,0.0014065973917788356
4.258562644145732e-05,0.0545252986182023,1251.524198858046,settling,fiber,0.001075429199501737,0.00011860714422455854,
0.0001016540671329,0.2587749531610218,1168.277038072222,settling,fragment,0.0006882750382717735,0.0006680851714687418,0.0005440940197470942
9.36936725334463e-05,0.3034912038338018,1128.0207252167477,settling,fragment,0.00044779681843857655,0.00045009187147514114,0.0003962121059556728
4.062361035678824e-05,0.3176064264936504,907.8615467464368,rising,fragment,-6.159219797198507e-05,-6.114773964500787e-05,-5.1841642692636314e-05
0.0001034879289347,0.375157423744153,1014.9959536912332,settling,fragment,6.48412719865186e-05,6.75962942592669e-05,6.281386997363772e-05
7.86646136601318e-05,0.0552156660117987,1104.963040895232,settling,fiber,0.0011616346512448171,0.00016986048265619396,
3.3274440882005695e-05,0.0403895880483737,1059.1576305621882,settling,fiber,0.00028849894034048293,1.56580378381418e-05,
0.0005047498254696,0.2192758434308292,981.029414618086,rising,fragment,-0.001754543368677567,-0.0016226157126044047,-0.001105835717845999
6.540945840694947e-05,0.5741803250060357,1121.0275811145043,settling,fragment,0.0002082944062545498,0.00024295436124283177,0.00024115685633460492
0.0001006149304784,0.3173725716035929,1252.5455180113147,settling,fragment,0.001005753034719803,0.0010307870753568133,0.0009022384982247256
5.780652154667547e-05,0.2476713997346156,979.804313306032,rising,fragment,-2.7364948154075385e-05,-2.545272238308771e-05,-1.849350712148286e-05
2.0179010000085864e-05,0.2075769756307352,974.3972348131412,rising,fragment,-4.24041978267335e-06,-3.712916119368495e-06,-1.7814889234127991e-06
4.79933011124002e-05,0.4759282462103211,932.9470406037328,rising,fragment,-6.253094197656466e-05,-6.877115922060501e-05,-6.518858026255883e-05
0.000236220873395,0.4429730033873235,1030.276270215253,settling,fragment,0.0006586811477096458,0.0007360976194942676,0.0006770912169269532
0.0004034669453734,0.5049434293066624,1005.569203507244,settling,fragment,0.0003541549229725641,0.0004087282031107649,0.0003813529228424714
0.0001105213164717,0.5763020596658709,1158.1273262971722,settling,fragment,0.0007622825233366011,0.0009054519391004978,0.0008680933700644765
2.367646166424601e-05,0.4476638218743695,1184.275267660692,settling,fragment,4.192257583611449e-05,4.5081576468244475e-05,4.00143460605292e-05
5.5734814109530446e-05,0.3905393000822432,1194.3124811723878,settling,fragment,0.0002428196783079006,0.0002571932044058826,0.0002441828922232667
2.8449990329954657e-05,0.5402000230870339,1100.948799519076,settling,fragment,3.31625161878563e-05,3.736512269842099e-05,3.3871934761249e-05
0.0001495300795739,0.5622340680918851,976.510035280362,rising,fragment,-0.00020991091529871573,-0.000245452378214237,-0.0002420018926621883
7.374037562117423e-05,1.0,1069.526886010821,settling,fragment,0.0003440707721491414,0.00020366876195260943,0.00020675491213855302
0.0001352632151591,0.3233349709990109,921.7442078257768,rising,fragment,-0.0005659326979191641,-0.0005812770559786544,-0.0005160781090909213
0.0019565393458487,0.5116206909085858,1122.035860447976,settling,fragment,0.042369264363743366,0.04808842677263026,0.03981821629161096
5.859988494625437e-05,0.1733345905369713,1077.4300775498657,settling,fiber,0.0006676390577020048,9.224403960730528e-05,4.805469778878868e-05
7.80654013387892e-05,0.2219373634077088,1049.8003847529749,settling,fragment,0.0001223294644672284,0.00011216319254934516,8.207800543645095e-05
2.2303999057196292e-05,0.2012263359521226,1776.5034940884425,settling,fragment,0.0001563271019461586,0.00013878446208317744,8.867470417782115e-05
6.992198140922687e-05,0.3325244396330596,1076.2892112148886,settling,fragment,0.00015026363668141832,0.00015255277403124066,0.0001381995448417117
0.0002643120724885,0.6324858801507528,1100.9948901028438,settling,fragment,0.0026015115725545016,0.003155703890053934,0.002726028192002788
3.577708222608725e-05,0.7726790762454787,1370.405211629551,settling,fragment,0.0002593446609438107,0.00023907525962169976,0.00023520715487589214
0.000238067083517,0.5522940999282921,1442.018372808751,settling,fragment,0.008467893816364506,0.009517767132603055,0.008004397741500776
0.0004114725938428,0.7455585304170289,1232.8728931469443,settling,fragment,0.014240798490767433,0.01344242333623097,0.011397636788242021
9.933651073847828e-05,0.3441649152652087,1279.674801775039,settling,fragment,0.0010844013955819303,0.001134731873363803,0.0010138686739107005
5.3854370322852464e-05,0.5399544382284588,1001.3020781439816,settling,fragment,1.5360605259362758e-06,1.70779152797463e-06,1.281635643969403e-06
0.000117609308187,0.4472260442495845,1113.400039470601,settling,fragment,0.0006204517244749055,0.0006907978434262005,0.0006559012851891262
6.792224116522996e-05,0.3880614713700007,1047.6250019482968,settling,fragment,8.874626803334509e-05,9.322421505956524e-05,8.710876301877363e-05
2.4793813877775888e-05,0.4390508920396671,1129.5645289887764,settling,fragment,3.2334084904957243e-05,3.4557958356411103e-05,3.0147051788560017e-05
5.698235027871057e-05,0.4916918032749985,895.364545993323,rising,fragment,-0.00013707717650252954,-0.0001530852080489921,-0.00014968375900786728
0.0006788058267233,0.3394942041817826,1087.9743560029594,settling,fragment,0.010971698905209038,0.010082294907123679,0.008421600947827963
0.0006985810429914,0.4888009279697956,1186.057576463336,settling,fragment,0.020331276241122728,0.020077879387829952,0.017601535150238583
0.0001937035515713,0.3087592563361409,1076.4383923990176,settling,fragment,0.0011089370882447027,0.001134029153283961,0.0009562871112604988
2.1162300253871616e-05,0.5426860154177091,1174.5526208538338,settling,fragment,3.1742798492801104e-05,3.5734810834004486e-05,3.172005944338904e-05
0.0001639110002745,0.3572298128374645,1085.657186602344,settling,fragment,0.0008983990198886767,0.0009510920647508483,0.0008470020215752522
6.141363548648879e-05,0.3170415583377133,1260.2344431075635,settling,fragment,0.0003932000152843508,0.0003974231048861771,0.000356758450398521
0.0006301749616291,0.4141264457564462,1089.8615193707046,settling,fragment,0.01003487837948102,0.009774736089603803,0.008307982210396532
0.0002600283216601,0.2529970513443837,1234.1837402548435,settling,fragment,0.005535640431091032,0.005208675364556256,0.003840113910605069
3.7504700037650384e-05,0.1525050194507608,1185.818877251275,settling,fiber,0.0007492049098470513,8.766371669087973e-05,2.171795690099042e-05
5.2132540899311006e-05,0.0729819916688253,1165.8315438213365,settling,fiber,0.0010063609501058677,0.00012613050022957,
4.6407160791488744e-05,0.4272880533566605,995.4870914052548,rising,fragment,-3.951497312522041e-06,-4.160566960848027e-06,-3.2206876870072212e-06
8.314815382321634e-05,0.3629496941682563,1237.6951449489932,settling,fragment,0.0006527564094173464,0.0006878459957697839,0.0006354519720594465
0.0001141162430324,0.6405668083091406,1019.5815452398788,settling,fragment,0.00010266985384992999,0.00012291317880667733,0.00012203983078656925
6.965915843743412e-05,0.6785977409235355,1246.2527473012226,settling,fragment,0.0004993021312226604,0.0005853116528037384,0.0005766426674411508
2.0528467907735968e-05,0.3290512625963828,1161.0550371712757,settling,fragment,2.7566016022964056e-05,2.735711588425489e-05,2.1369584704412398e-05
4.742311410545037e-05,0.7193318895334312,1266.4861550686303,settling,fragment,0.0002835359158083521,0.0002973532906673305,0.0002947168507365904
0.0001567674829311,0.6534231296802958,1052.360644093748,settling,fragment,0.0005083099651834528,0.0006227210815261433,0.0005982050230912493
6.53719769450272e-05,0.5231450174486899,1108.057092864762,settling,fragment,0.00018588584767301007,0.00021161822880053733,0.00020907097291650585
3.2587395878531824e-05,0.3035377879570929,911.765563599859,rising,fragment,-3.801211329721473e-05,-3.714303435304434e-05,-2.9655520869691772e-05
2.700825289333968e-05,0.3584452464988202,1198.2879227260903,settling,fragment,5.865031599170939e-05,5.9834343269073516e-05,5.165753895291842e-05
0.0004786734699399,0.5093248255339261,1467.739345457623,settling,fragment,0.02530379307181938,0.025297851253085275,0.022094748537919755
2.1616129553922953e-05,0.5827521904783878,954.2424698165358,rising,fragment,-8.692531998995567e-06,-9.891984986541092e-06,-8.018077115422528e-06
0.0001443114949205,0.563814642782241,980.23586826486,rising,fragment,-0.00016491170013189588,-0.00019245810044521465,-0.0001905087219839887
2.614612127072203e-05,0.4708923117999384,973.1679007133096,rising,fragment,-7.4573731509499265e-06,-8.047609234143061e-06,-6.3914516685848595e-06
4.182787753769384e-05,0.1699111664395754,998.5271873476056,rising,fiber,-2.679638623361925e-05,-8.702415228749316e-07,-2.768023083717452e-07
0.0005608461987237,0.4661233332026035,905.8124174080236,rising,fragment,-0.00877478620284918,-0.008936177134645692,-0.00758367910877102
7.505623782450184e-05,0.2474940569075889,917.9492120027425,rising,fragment,-0.0001859105518373878,-0.00017574045443406259,-0.00014006281090041972
2.1136865153995813e-05,0.3350316491566463,987.6418730913068,rising,fragment,-2.246254202365516e-06,-2.2103877076168865e-06,-1.3845335549777977e-06
2.6848064540709407e-05,0.4581587021221472,1084.7283211306203,settling,fragment,2.480005829763815e-05,2.6760455375384063e-05,2.324228749503336e-05
0.0003121714213681,0.63928209648091,1291.7794675956022,settling,fragment,0.009198439051668209,0.010496412996604892,0.008820735393623517
2.1570414822470063e-05,0.389650163542191,1023.498337317028,settling,fragment,4.446852413037113e-06,4.560194984353732e-06,3.242996787326565e-06
6.268126997474645e-05,0.096370312370097,1126.77315606713,settling,fiber,0.0010254186161478345,0.00014955144750760825,
5.205596050964534e-05,0.8106087374745897,1056.1466533644411,settling,fragment,9.185603717149664e-05,7.741559111687367e-05,7.459022185839262e-05
2.6233865474447844e-05,0.2212661856562946,1309.1505076742749,settling,fragment,8.620488488330428e-05,7.813520442278685e-05,5.339414720271062e-05
0.0002957245682661,0.3098678188123001,924.1111555475107,rising,fragment,-0.0024402505226760645,-0.002473830851154795,-0.001989187062770303
2.21852897639472e-05,0.5258928854811641,1163.4391692050165,settling,fragment,3.266145270121427e-05,3.649728457548299e-05,3.2471142968325155e-05
0.0006549103529326,0.5646622915520803,1362.8516154699105,settling,fragment,0.03060065399627157,0.03142398243914868,0.027716020804415813
0.0004275435521334,0.0783041999577639,1209.0951194770764,settling,fiber,0.013154982600618568,0.0074069470843047425,
2.5008456257908216e-05,0.6230973475786395,1103.5781242649912,settling,fragment,2.630551152060668e-05,3.0650828551528114e-05,2.7324134253004592e-05
8.523267650799233e-05,0.3368912106614021,908.83338873392,rising,fragment,-0.00026546040968740224,-0.0002722486513226034,-0.0002492370619404998
2.833903709124536e-05,0.4356602171422793,880.7577708680737,rising,fragment,-3.885738605692556e-05,-4.152866033290569e-05,-3.6902045480679695e-05
2.276689682406922e-05,0.2924272710239748,1021.371115548974,settling,fragment,4.5052502058113055e-06,4.3016293755951744e-06,2.7277152757764656e-06
2.117620878993332e-05,0.5214990980136023,1058.1589985500236,settling,fragment,1.0601943221952758e-05,1.1745542190428165e-05,9.577556134451804e-06
2.3922371601802805e-05,0.2781679283177713,1027.882569688765,settling,fragment,6.488191912299462e-06,6.131029895134369e-06,3.940206513449507e-06
0.0008060701808452,0.3763332463902171,1120.9313902626304,settling,fragment,0.017600830722800453,0.016281691146456875,0.014080692249877663
0.001350618409063,0.6081844020003682,971.1231460646688,rising,fragment,-0.011446291851622048,-0.011935605704024216,-0.01047352189073979
4.2549018088356336e-05,0.0811519762683384,944.5066755293587,rising,fiber,-0.0003650407723911323,-2.867940737535425e-05,
0.0005218561025909,0.3791698224098747,1075.7623590194828,settling,fragment,0.006512757852730214,0.00645129306689825,0.005343494379401911
5.017290554701764e-05,0.219292047419196,958.9262391904658,rising,fragment,-4.1900190951629165e-05,-3.787445915970814e-05,-2.5566575087893294e-05
3.374999720320767e-05,0.064987781376354,1150.305267188584,settling,fiber,0.0005707517005181139,4.629317948725296e-05,
4.4123638750476486e-05,0.4045093005311985,1085.6044999268454,settling,fragment,6.747838200361158e-05,7.12522883982496e-05,6.559104212145775e-05
5.956293410611026e-05,0.5141623626918238,974.720284433114,rising,fragment,-3.6341881564175456e-05,-4.065758673659406e-05,-3.834421032355265e-05
2.789394923508493e-05,0.6246608644325906,1177.6391401441624,settling,fragment,5.60468633463342e-05,6.56901744892163e-05,6.156434552010829e-05
2.882639256030314e-05,0.7433084971093129,980.6966652256936,rising,fragment,-8.18755182297583e-06,-7.886788210414933e-06,-6.387670889990705e-06
4.6973702780191415e-05,0.8002034580343508,1162.9781719370765,settling,fragment,0.00021090451761814896,0.000182928171130284,0.00017995766889035804
0.0001354910161069,0.5007133253194946,883.5598307444092,rising,fragment,-0.000839054644835153,-0.0009646911859068261,-0.0009090529559504355
0.0012829107367945,0.6374744633925093,982.0451878371516,rising,fragment,-0.007482043362138263,-0.007962339629409907,-0.0068925142283226114
2.2217952259464977e-05,0.6244693226350564,981.4914289354512,rising,fragment,-3.7162963569138395e-06,-4.28471187309426e-06,-3.2406765978194547e-06
2.441709898389076e-05,0.4930507385525152,928.189529968781,rising,fragment,-1.73940988070145e-05,-1.9067894986695034e-05,-1.6226584366985892e-05
5.637672165858608e-05,0.2631474345180686,1102.761598309124,settling,fragment,0.00013180585547974266,0.0001258504694840896,0.00010229861554112857
0.0003441587287314,0.3595689589121449,1051.7572896475142,settling,fragment,0.002244905630982127,0.0023581526768061967,0.0019577891004867627
6.757438838983131e-05,0.5299214284745164,1012.2848445487012,settling,fragment,2.2747898264402694e-05,2.558499804289503e-05,2.3797186458773056e-05
5.025203006165284e-05,0.3277290605398558,1184.0452212365217,settling,fragment,0.00018734605066083432,0.00018933607406940495,0.00017033315716210302
3.473299271916622e-05,0.4518646000765992,1265.981707600258,settling,fragment,0.000129747738764186,0.00014126915238793364,0.00013483931321819025
2.1521565111038157e-05,0.1572642834768567,1208.8866213644549,settling,fiber,0.0004317481654636914,3.2483677541872685e-05,1.0198713672273221e-05
0.0003500616334801,0.3832413848618909,1064.7532186114345,settling,fragment,0.002856546108014881,0.0030257914972901313,0.002518462823496865
4.8940863390212056e-05,0.3577467181728364,1083.606812049611,settling,fragment,8.100935095870442e-05,8.312202026051037e-05,7.495212588112189e-05
2.2619482960386843e-05,0.1119248045942832,1313.016587410973,settling,fiber,0.000610092082853006,4.9508167514276485e-05,
0.00038530154215,0.6088769716498614,993.5354548194176,rising,fragment,-0.00037481770930316964,-0.0004533292332784217,-0.0004244268999256059
2.922709481440272e-05,0.2309518791287621,1229.5879458941224,settling,fragment,7.945651459856224e-05,7.280703277283906e-05,5.157942862554674e-05
2.6333175937786512e-05,0.2660171843641594,1010.3096103309316,settling,fragment,2.90798973162241e-06,2.7076305018907285e-06,1.5761410150978156e-06
6.025854409963273e-05,0.4707177730651271,1124.534654520846,settling,fragment,0.0001821325822009586,0.00020176648164516392,0.00019726270914063865
0.0001741678500594,0.5685445051641983,1039.1240345684168,settling,fragment,0.0004686222392914441,0.0005545946567387068,0.000532269054894418
7.166353488758622e-05,0.2629891299083717,1472.1386545726546,settling,fragment,0.0009599810510245559,0.000935442324470392,0.0007682954304481496
0.0010059383227989,0.3622125154855173,990.5753822474004,rising,fragment,-0.0030556637702065835,-0.003011982484687873,-0.0024745091806652334
0.0003036513786174,0.4758385899791512,1165.4973468904689,settling,fragment,0.005281378528433003,0.005789387233038854,0.004865327087930734
3.0578192265228956e-05,0.2249501785847678,1279.4833665046865,settling,fragment,0.00010577964186831016,9.651123241602102e-05,6.824742269651338e-05
4.253303961673534e-05,0.5199886474853598,1036.6906678021924,settling,fragment,2.693101104241808e-05,3.0091472395819623e-05,2.750071823208916e-05
2.222610483428082e-05,0.7373526544848451,1118.1740695695548,settling,fragment,2.9292571163988284e-05,2.8780305829866174e-05,2.5216855297688722e-05
6.953264796985567e-05,0.3229252261687448,1081.980628509346,settling,fragment,0.0001596326908841831,0.0001609571962161104,0.0001445174096672712
0.0001244016544712,0.5426782741050518,937.6611332395332,rising,fragment,-0.0003838263663274959,-0.0004466886945870381,-0.00043583122737989233
6.34925714320431e-05,0.4271798811442218,966.3798521317352,rising,fragment,-5.484946963451499e-05,-5.877691191665075e-05,-5.506935172918874e-05
4.864667052020056e-05,0.3797210785099451,1226.9798921999447,settling,fragment,0.00021639759593922048,0.00022710987893847175,0.00021361727877221154
0.0002011791269256,0.4293080744028982,1156.9462402541365,settling,fragment,0.0023855105405028755,0.0026419429755672155,0.002292403004068145
4.0256115790143494e-05,0.0931184821083802,1143.789472118224,settling,fiber,0.0006763854885079319,6.907334012885932e-05,
0.0001796812218073,0.2148185162728556,1197.873633675454,settling,fragment,0.00241009364524857,0.0022472752494472345,0.0015361292786419524
8.476904892896942e-05,0.2637706238128123,1006.2780248540156,settling,fragment,1.8293524685283033e-05,1.7283015502636918e-05,1.3037582757181267e-05
2.049840833962321e-05,0.5969282722574057,1168.844764524358,settling,fragment,2.8813228302231266e-05,3.3193968207660996e-05,2.9357681037202375e-05
3.0921754386236894e-05,0.5324931949437841,976.6011027619174,rising,fragment,-9.093221668736178e-06,-1.0138958360555397e-05,-8.436097582561523e-06
3.815882668959879e-05,0.428760350739724,1032.7613790203768,settling,fragment,1.936821524974889e-05,2.0568102179884335e-05,1.7758364484174523e-05
0.0001264845541774,0.6696077776366873,980.8201428414128,rising,fragment,-0.00012565808082870471,-0.00014966460102312174,-0.00014863105965317257
0.0012651393224962,0.4756474914648553,1008.5243011650416,settling,fragment,0.004016096676695001,0.004102536602271311,0.003486734056387282
0.0011493336821954,0.5408520241942754,1111.896125442618,settling,fragment,0.02484501337291107,0.025612459992944328,0.022606914599502027
6.694806423584854e-05,0.01,1610.588588076084,settling,fiber,0.0033981716474893995,0.0004660844378637857,
2.714209131278961e-05,0.6422356472310162,1036.7944770951642,settling,fragment,1.1016420223207578e-05,1.2876724724588794e-05,1.0854246494706833e-05
2.2488350958768695e-05,0.6332555278741133,1006.6529866694976,settling,fragment,1.3690381763187905e-06,1.5762617489376204e-06,1.0874238618809403e-06
0.0005246435814126,0.1534107407418054,1124.068946898753,settling,fiber,0.01144872538705258,0.007676269810703812,0.002230856541546677
0.0003803466187292,0.3980612359796476,1045.387653170058,settling,fragment,0.0023800730932147978,0.002553261649623282,0.002142052693000792
4.2828173021871425e-05,0.0836470292860889,1129.931701370704,settling,fiber,0.0006753009643585337,6.880099274551448e-05,
4.648147838497985e-05,0.3357300926398824,1213.727512711311,settling,fragment,0.00018621498975343484,0.00018919968579448625,0.0001712734689734296
5.501828066548722e-05,0.3223296539732158,1075.6398363243454,settling,fragment,9.25419355572137e-05,9.268422009564251e-05,8.147977480153381e-05
5.5321843176103334e-05,0.8070227139135954,1042.988373757593,settling,fragment,7.875482083848731e-05,6.684587504404395e-05,6.420409424293873e-05
4.767631661383984e-05,0.48059332281971,1043.2027183242226,settling,fragment,3.9804387228629885e-05,4.3747903624570155e-05,4.06958497990644e-05
0.0002982140396434,0.4330741030212242,1221.3447553624408,settling,fragment,0.0066641759942043955,0.0070543030937620585,0.005887715865309564
4.647765032478522e-05,0.5691735530941255,1163.23218280769,settling,fragment,0.0001423698294196124,0.00016470212519092048,0.0001621149210048101
2.080155531480311e-05,0.1420636471595012,1654.199260572669,settling,fiber,0.0009386069264269644,9.30774782244958e-05,
3.568558965316722e-05,0.4111981499015797,1507.564085639804,settling,fragment,0.000260565384092588,0.0002786729292966387,0.0002661857099678786
3.171520505921558e-05,0.4649404950023348,853.5876696811637,rising,fragment,-5.969383517225187e-05,-6.506597093254571e-05,-6.0236280343688724e-05
0.0001565866150077,0.6703972353945428,1062.3537716613482,settling,fragment,0.0006148965533932756,0.0007436287702472433,0.0007092600920136952
2.71985587309912e-05,0.4877535488977391,995.0032810896752,rising,fragment,-1.5039159287942603e-06,-1.6244024405489443e-06,-1.1251613234972295e-06
2.0899405251326943e-05,0.4249681201944878,1157.5201250440482,settling,fragment,2.7943059093124938e-05,2.9567980027517333e-05,2.50658912796437e-05
2.752405520121742e-05,0.798523267074106,967.8099559595707,rising,fragment,-1.4359084925486429e-05,-1.2227842407738184e-05,-1.0187531633983365e-05
2.1230794657841356e-05,0.1885251431357769,1021.624746971768,settling,fiber,8.412719088120084e-05,3.388652146476983e-06,1.4339367036700767e-06
2.3824559860920578e-05,0.1793183033265314,1123.5519532004812,settling,fiber,0.00033326377156835563,2.4306760876368053e-05,1.1685537798849432e-05
8.593825433191938e-05,0.5334596976536735,1066.4059961852026,settling,fragment,0.00019700409171175104,0.00022603693276354914,0.0002237319449578922
2.041387910268748e-05,0.1282644515497933,1013.9464452126172,settling,fiber,5.880290497814066e-05,1.8303627412209938e-06,
0.0001568997646301,0.7398477716666255,1452.132591871607,settling,fragment,0.005061899293024928,0.00520184645561061,0.004499932518167183
0.0004415634643515,0.1374074961442887,988.2480234573914,rising,fiber,-0.0017461490654928364,-0.0007251439105348582,
0.0017950402260084,0.3985338843482378,913.6507533900448,rising,fragment,-0.03197500434170093,-0.03251581770096968,-0.027405686257328175
2.6923507501409e-05,0.6332373357492385,946.8188591433913,rising,fragment,-1.5662107189076398e-05,-1.8276894514511876e-05,-1.58049201304923e-05
0.0001399936932561,0.645145338328756,1042.4640565778648,settling,fragment,0.00033121881995285685,0.0004023824980850417,0.0003936043626728063
0.0001079713547919,0.4902524922147179,913.8496399524134,rising,fragment,-0.0004000467922782845,-0.00045344358924758,-0.0004409684013724169
4.071326986752056e-05,0.325336945061937,977.6809837118456,rising,fragment,-1.5024229345622443e-05,-1.4874748578843253e-05,-1.1635161071428965e-05
0.0001323710465041,0.4018953576887517,1057.020090559253,settling,fragment,0.000397026662122556,0.00042903224842421277,0.00040499450785079597
0.0003928543400477,0.4974047561802131,1056.6757730187826,settling,fragment,0.0031017506480730374,0.003481093377593817,0.002944847437382542
2.405909809629727e-05,0.4547135470683759,1069.425580032679,settling,fragment,1.6328217158501647e-05,1.753328050971538e-05,1.46391434784342e-05
2.114038931279409e-05,0.0713799740936532,1253.1081451116827,settling,fiber,0.0004852093329209856,3.1191999237297235e-05,
0.0003696818072173,0.1918986587753387,1038.1935033232205,settling,fiber,0.0033076552741251463,0.0017282265760987033,0.0010431281307046127
0.0002646324244552,0.2377763721628725,1313.4810370875534,settling,fragment,0.00743985148610915,0.006782688405558306,0.004851338633442392
0.0013669006849182,0.1018232771327406,897.8436974509721,rising,fiber,-0.029768425902824587,-0.019255794440193513,
2.043629317701025e-05,0.8651266301328073,1596.8682767030346,settling,fragment,0.00017159602783284675,0.0001286786881773408,0.00012200201661906471
9.195753285466525e-05,0.2136997657507161,964.6140961777822,rising,fragment,-0.00012051517831898044,-0.00010959733837246225,-7.798036650333821e-05
0.0025851139257138,0.4806591046650139,1132.686604600916,settling,fragment,0.05475471363818241,0.0660889493675783,0.049920987965762276
0.0004539161255917,0.3775662450477045,976.5296807194658,rising,fragment,-0.001766763422637335,-0.0018768849619829253,-0.0015691268651946175
0.0001280174295549,0.6549482323681151,1253.1717996433542,settling,fragment,0.0016062165705539556,0.0019820153708594293,0.0018213209585633988
0.0001605124310252,0.5086544006442651,944.0547577482544,rising,fragment,-0.000568086960757552,-0.000654507522258351,-0.0006230165888106725
2.301113811596804e-05,0.5282599566445362,1116.319800162973,settling,fragment,2.5015403438635388e-05,2.7947451986276042e-05,2.4496221340259307e-05
6.025512374341794e-05,0.5781921628369787,934.930113764667,rising,fragment,-9.544219411721385e-05,-0.00011072713538239285,-0.00010871606928540251
5.047898584107382e-05,0.0812005411582116,1186.5166078319844,settling,fiber,0.001054921874697791,0.0001366119638755101,
0.0005929421554199,0.1134699247779253,1078.125390281367,settling,fiber,0.009462773760152808,0.005844332720059011,
2.550771761777564e-05,0.5620721307226026,1067.1959875284203,settling,fragment,1.7761634588559935e-05,2.012637113733531e-05,1.7430101098190004e-05
4.469061711687437e-05,0.1324646164266878,844.9802709860832,rising,fiber,-0.0008042494096611968,-0.00010038440199583466,
2.0369725036192906e-05,0.3228979056164456,1032.5005538610724,settling,fragment,5.484359135229982e-06,5.370201241086818e-06,3.6062245456072878e-06
0.0006149031869951,0.4861099980021799,990.4752757910022,rising,fragment,-0.001315068635716819,-0.0014878102945469682,-0.0012736725971516122
6.132126723944358e-05,0.1522304671105621,1273.4426534748611,settling,fiber,0.001731689316915503,0.0003465879526750067,8.837556905291893e-05
2.4834720218462736e-05,0.403264891414395,910.2758466804496,rising,fragment,-2.2476136109298396e-05,-2.346744048828592e-05,-1.957855721141411e-05
6.129702453568043e-05,0.3417019386606436,1125.5724950343572,settling,fragment,0.00018997196393986287,0.00019435372591982826,0.00017788837625847432
0.0002911812507446,0.483182962542582,1081.118891801618,settling,fragment,0.0025260528423912067,0.002860348349953033,0.0024570078794812554
